DEMO	DEMO	DE0419020	2019-04-01	22125,39	0	2019-04-06
2589	B03C	0119589011	2019-01-01	8023.75	0	2019-02-25
2589	B03C	0319589011	2019-03-01	5918.58	0	2019-04-26
2589	B03C	1218589011	2018-12-01	2361.71	0	2019-01-31
2589	B03C	0219589011	2019-02-01	14374.22	0	2019-03-20
2589	B04A	0319589013	2019-03-01	5326.65	0	2019-04-26
2589	B04C	0319589015	2019-03-01	5547.19	0	2019-04-26
2589	B04C	0219589015	2019-02-01	14374.22	0	2019-03-20
2589	B04D	0119589016	2019-01-01	8023.75	0	2019-02-25
2589	B04D	0319589016	2019-03-01	5918.58	0	2019-04-26
2589	B04D	1218589016	2018-12-01	2361.71	0	2019-01-31
2589	B04D	0219589016	2019-02-01	14374.22	0	2019-03-20
2589	B05A		2018-03-01	4.98	0	2018-05-22
2589	B05A	0418589017	2018-04-01	3.39	0	2018-05-24
2589	B05A	0618589017	2018-06-01	12.79	5.97	2018-06-30
2589	B05A	0718589017	2018-07-01	57.06	0	2018-08-06
2589	B05A	0818589017	2018-08-01	77.1	0	2018-09-14
2589	B05A	0918589017	2018-09-01	391.6	0	2018-10-04
2589	B05A	1018589017	2018-10-01	1297.34	0	2018-11-22
2589	B05A	0119589017	2019-01-01	7788.77	0	2019-02-25
2589	B05A	0319589017	2019-03-01	5733.29	0	2019-04-26
2589	B05A	1118589017	2018-11-01	1507.82	0	2018-12-14
2589	B05A	1218589017	2018-12-01	2317.82	0	2019-01-31
2589	B05A	0219589017	2019-02-01	14002.33	0	2019-03-20
2589	B05B	0319589018	2019-03-01	5326.65	0	2019-04-26
2589	B05C	0319589019	2019-03-01	5547.19	0.39	2019-04-26
2589	B05D	0319589020	2019-03-01	8747.19	0.78	2019-04-26
2589	B06A	0319589021	2019-03-01	5326.65	0	2019-04-26
2589	B06C	0319589023	2019-03-01	5547.19	0	2019-04-26
2589	B06C	0219589023	2019-02-01	14374.22	0	2019-03-20
2589	B06D	0319589024	2019-03-01	5547.19	0.45	2019-04-26
2589	B07A	0319589025	2019-03-01	8526.65	0	2019-04-26
2589	B07A	0219589025	2019-02-01	14802.73	0	2019-03-20
2589	B07B	0319589026	2019-03-01	5326.65	0	2019-04-26
2589	B07D	0319589028	2019-03-01	5547.19	0	2019-04-26
2589	B07D	0219589028	2019-02-01	14374.22	7043.69	2019-03-20
2589	B08A	0319589029	2019-03-01	5326.65	0	2019-04-26
2589	B08B	0319589030	2019-03-01	5326.65	0	2019-04-26
2589	B08C	0319589031	2019-03-01	5547.19	0	2019-04-26
2589	B08D	0319589032	2019-03-01	5547.19	0	2019-04-26
2589	B09A	0319589033	2019-03-01	5326.65	0	2019-04-26
2589	B09A	0119589033	2019-01-01	7704.74	0	2019-02-25
2589	B09A	0219589033	2019-02-01	13802.73	0	2019-03-20
2589	B09C	0319589035	2019-03-01	8526.65	0	2019-04-26
2589	B09C	0119589035	2019-01-01	7704.74	0	2019-02-25
2589	B09C	0219589035	2019-02-01	14802.73	0	2019-03-20
2589	B09D	0119589036	2019-01-01	7704.74	0	2019-02-25
2589	B09D	1218589036	2018-12-01	2267.81	0	2019-01-31
2589	B09D	0219589036	2019-02-01	13802.73	0	2019-03-20
2589	B09D	0319589036	2019-03-01	5683.27	0	2019-04-26
2589	B10A	0319589037	2019-03-01	5155.76	0	2019-04-26
2589	B10C	0319589039	2019-03-01	5326.65	0	2019-04-26
2589	B10D	0119589040	2019-01-01	7704.74	0	2019-02-25
2589	B10D	0219589040	2019-02-01	13802.73	0	2019-03-20
2589	B10D	0319589040	2019-03-01	5326.65	0	2019-04-26
2589	B11B	0119589042	2019-01-01	7457.55	7455.55	2019-02-25
2589	B11B	0319589042	2019-03-01	5155.76	0	2019-04-26
2589	B11C	1218589043	2018-12-01	3267.81	0	2019-01-31
2589	B11C	0119589043	2019-01-01	7704.74	0	2019-02-25
2589	B11C	0219589043	2019-02-01	14802.73	0	2019-03-20
2589	B11C	0319589043	2019-03-01	8913.27	0	2019-04-26
2589	B12A	0718589045	2018-07-01	61.29	0	2018-08-06
2589	B12A	0818589045	2018-08-01	82.13	0	2018-09-14
2589	B12A	0918589045	2018-09-01	420.62	0	2018-10-04
2589	B12A	1218589045	2018-12-01	2503.41	0	2019-01-31
2589	B12A	0119589045	2019-01-01	8413.05	0	2019-02-25
2589	B12A	1018589045	2018-10-01	1401.1	0	2018-11-22
2589	B12A	1118589045	2018-11-01	1628.7	0	2018-12-14
2589	B12A	0219589045	2019-02-01	15124.81	0	2019-03-20
2589	B12A	0319589045	2019-03-01	6192.72	0	2019-04-26
2589	B12B	0319589046	2019-03-01	5753.72	0	2019-04-26
2589	B12C	0219589047	2019-02-01	14374.22	43.96	2019-03-20
2589	B12C	0319589047	2019-03-01	5547.19	0	2019-04-26
2589	B12D	1218589048	2018-12-01	2361.71	0	2019-01-31
2589	B12D	0119589048	2019-01-01	8023.75	0	2019-02-25
2589	B12D	1118589048	2018-11-01	1570.27	380.47	2018-12-14
2589	B12D	0219589048	2019-02-01	14547.84	0	2019-03-20
2589	B12D	0319589048	2019-03-01	5936.43	0	2019-04-26
2589	B0PB	0219589049	2019-02-01	16388.82	7240.52	2019-03-20
2589	B0PB	0319589049	2019-03-01	6324.63	0	2019-04-26
2589	BPHA	0818589050	2018-08-01	142.83	0	2018-09-14
2589	BPHA	0918589050	2018-09-01	731.57	0	2018-10-04
2589	BPHA	1218589050	2018-12-01	4352.41	0	2019-01-31
2589	BPHA	0219589050	2019-02-01	26303.91	0	2019-03-20
2589	BPHA	0119589050	2019-01-01	14630.6	0	2019-02-25
2589	BPHA	1018589050	2018-10-01	2422.18	0	2018-11-22
2589	BPHA	1118589050	2018-11-01	2832.69	0	2018-12-14
2589	BPHA	0319589050	2019-03-01	10769.01	0	2019-04-26
2589	M47B	0319589052	2019-03-01	219.39	0	2019-04-26
2589	M50B	1218589053	2018-12-01	94.99	0	2019-01-31
2589	M50B	0219589053	2019-02-01	578.14	0	2019-03-20
2589	M50B	0119589053	2019-01-01	322.72	0	2019-02-25
2589	M50B	0319589053	2019-03-01	238.03	0	2019-04-26
2590	001A	0419590001	2019-04-01	59872.91	0	2019-05-05
2590	001B	0419590002	2019-04-01	59872.91	0	2019-05-05
2590	001C	0319590003	2019-03-01	26889.86	26357.66	2019-04-08
2590	001C	0419590003	2019-04-01	60763.89	0	2019-05-05
2590	002A	0319590004	2019-03-01	26889.86	0	2019-04-08
2590	002A	0119590004	2019-01-01	14848.16	0	2019-01-31
2590	002A	0219590004	2019-02-01	19270.56	0	2019-03-01
2590	002A	0419590004	2019-04-01	61679.01	0	2019-05-05
2590	002B	0419590005	2019-04-01	57378.23	0	2019-05-05
2590	002C	0319590006	2019-03-01	26495.59	0	2019-04-08
2590	002C	0219590006	2019-02-01	18988	599.25	2019-03-01
2590	002C	0419590006	2019-04-01	59872.91	0	2019-05-05
2590	003A	0419590007	2019-04-01	60763.89	0	2019-05-05
2590	003B	0319590008	2019-03-01	25391.59	0	2019-04-08
2590	003B	0219590008	2019-02-01	18196.83	0	2019-03-01
2590	003B	0419590008	2019-04-01	57378.23	0	2019-05-05
2590	003C	0419590009	2019-04-01	62367.62	0	2019-05-05
2590	004A	0419590010	2019-04-01	58269.18	0	2019-05-05
2590	004B	1218590011	2018-12-01	5526.83	0	2018-12-14
2590	004B	1118590011	2018-11-01	3931.23	0	2018-11-26
2590	004B	0219590011	2019-02-01	19349.32	0	2019-03-01
2590	004B	0319590011	2019-03-01	27141.73	0	2019-04-08
2590	004B	0119590011	2019-01-01	14630.46	0	2019-01-31
2590	004B	0419590011	2019-04-01	60916.49	0	2019-05-05
2590	004C	0419590012	2019-04-01	59872.91	0	2019-05-05
2590	005A	0319590013	2019-03-01	26414.72	0	2019-04-08
2590	005A	0419590013	2019-04-01	58269.18	0	2019-05-05
2590	005B	0419590014	2019-04-01	58269.18	0	2019-05-05
2590	005C	0319590015	2019-03-01	26495.59	0	2019-04-08
2590	005C	0419590015	2019-04-01	59872.91	0	2019-05-05
2590	006A	0219590016	2019-02-01	19577.41	19577.35	2019-03-01
2590	006A	0319590016	2019-03-01	27485.77	0	2019-04-08
2590	006A	0419590016	2019-04-01	60763.89	0	2019-05-05
2590	006B	0219590017	2019-02-01	18988	0	2019-03-01
2590	006B	0319590017	2019-03-01	26495.59	0	2019-04-08
2590	006B	0419590017	2019-04-01	59872.91	0	2019-05-05
2590	006C	0419590018	2019-04-01	59872.91	0	2019-05-05
2590	007A	0219590019	2019-02-01	19270.56	19062.6	2019-03-01
2590	007A	0319590019	2019-03-01	26889.86	0	2019-04-08
2590	007A	0419590019	2019-04-01	60763.89	0	2019-05-05
2590	007B	0419590020	2019-04-01	57378.23	0	2019-05-05
2590	007C	0119590021	2019-01-01	14630.46	14630.45	2019-01-31
2590	007C	0419590021	2019-04-01	59872.91	0	2019-05-05
2590	008A	0219590022	2019-02-01	19270.56	0	2019-03-01
2590	008A	0119590022	2019-01-01	14848.16	14071.28	2019-01-31
2590	008A	0319590022	2019-03-01	26889.86	0	2019-04-08
2590	008A	0419590022	2019-04-01	61467.94	0	2019-05-05
2590	008B	0419590023	2019-04-01	57378.23	0	2019-05-05
2590	008C	0419590024	2019-04-01	59872.91	0	2019-05-05
2590	009A	0419590025	2019-04-01	60763.89	0	2019-05-05
2590	009B	0319590026	2019-03-01	26495.59	0	2019-04-08
2590	009B	0419590026	2019-04-01	59872.91	0	2019-05-05
2590	009C	0419590027	2019-04-01	59872.91	0	2019-05-05
2590	L001	0419590028	2019-04-01	19066.67	0	2019-05-05
2590	L002		2018-05-01	12.53	0	2018-06-26
2590	L002	0618590029	2018-06-01	47.18	0	2018-06-29
2590	L002	0718590029	2018-07-01	15.31	0	2018-08-02
2590	L002	0818590029	2018-08-01	59.09	0	2018-09-04
2590	L002	0918590029	2018-09-01	124.17	0	2018-10-05
2590	L002	1118590029	2018-11-01	1260.5	0	2018-11-26
2590	L002	1218590029	2018-12-01	1787.39	0	2018-12-14
2590	L002	1018590029	2018-10-01	321.38	0	2018-11-02
2590	L002	0219590029	2019-02-01	6170.43	0	2019-03-01
2590	L002	0119590029	2019-01-01	4712.85	0	2019-01-31
2590	L002	0319590029	2019-03-01	8651.93	0	2019-04-08
2590	L002	0419590029	2019-04-01	19407.59	0	2019-05-05
2590	L003	0419590030	2019-04-01	14077.27	0	2019-05-05
2590	00PH	0419590031	2019-04-01	118320.32	0	2019-05-05
2592	A-21	0119592003	2019-01-01	34062.28	7000	2019-02-04
2592	A-21	0219592003	2019-02-01	47118.07	0	2019-03-13
2592	A-41	0319592009	2019-03-01	111229.34	2	2019-04-08
2592	A-52	0319592013	2019-03-01	69475.16	69475	2019-04-08
2592	B-03	0219592017	2019-02-01	36226.46	0	2019-03-13
2592	B-03	1218592017	2018-12-01	6449.32	6000.2	2018-12-14
2592	B-04	0319592018	2019-03-01	136278.21	0	2019-04-08
2592	B-05	0219592019	2019-02-01	37173.52	7027.54	2019-03-13
2592	B-05	0319592019	2019-03-01	74220.42	0	2019-04-08
2592	B-06	0119592020	2019-01-01	30810.12	7000	2019-02-04
2592	B-06	0219592020	2019-02-01	42619.35	0	2019-03-13
2592	B-06	0319592020	2019-03-01	94305.91	0	2019-04-08
2592	B-07	0319592021	2019-03-01	134442.27	0	2019-04-08
2592	B-09	0319592023	2019-03-01	132660.85	0	2019-04-08
2592	B-13	0319592027	2019-03-01	121917.82	0	2019-04-08
2592	B-16	0319592030	2019-03-01	166507.72	7000	2019-04-08
2592	C-01	0319592031	2019-03-01	86289.53	7000	2019-04-08
2592	C-22	0219592036	2019-02-01	48065.17	0	2019-03-13
2592	C-22	0319592036	2019-03-01	180813.58	0	2019-04-08
2592	C-31	0219592037	2019-02-01	36226.46	0	2019-03-13
2592	C-31	0319592037	2019-03-01	136278.21	0	2019-04-08
2592	C-32	0319592038	2019-03-01	147802.88	0	2019-04-08
2592	C-41	0319592039	2019-03-01	136278.21	0	2019-04-08
2592	C-42	0219592040	2019-02-01	48666.37	7000	2019-03-13
2592	C-42	0319592040	2019-03-01	114792.18	0	2019-04-08
2592	C-51	0219592041	2019-02-01	36226.46	9037.76	2019-03-13
2592	C-51	0319592041	2019-03-01	136278.21	0	2019-04-08
2592	C-52	0219592042	2019-02-01	48065.17	0	2019-03-13
2592	C-52	0319592042	2019-03-01	114792.18	0	2019-04-08
2592	D-22	0319592049	2019-03-01	117464.29	0	2019-04-08
2592	D-51	0319592054	2019-03-01	136278.21	0	2019-04-08
2592	D-52	0319592055	2019-03-01	117464.29	0	2019-04-08
2592	PH-A	0219592056	2019-02-01	143884.83	0.67	2019-03-13
2592	PH-A	0319592056	2019-03-01	393638.06	0	2019-04-08
2593	002A	0319593001	2019-03-01	455957.52	0	2019-04-03
2593	002A	0419593001	2019-04-01	340725.48	0	2019-05-05
2593	002B	0419593002	2019-04-01	340725.48	0	2019-05-05
2593	003A	0319593003	2019-03-01	358290.12	0	2019-04-03
2593	003A	0419593003	2019-04-01	267741.11	0	2019-05-05
2593	003B	0319593004	2019-03-01	358290.12	0	2019-04-03
2593	003B	0419593004	2019-04-01	267741.11	0	2019-05-05
2593	004A	0419593006	2019-04-01	267741.11	0	2019-05-05
2593	004B	0419593007	2019-04-01	267741.11	0	2019-05-05
2593	005A	0419593008	2019-04-01	267741.11	0	2019-05-05
2593	005B	0419593009	2019-04-01	267741.11	0	2019-05-05
2593	006A	0419593010	2019-04-01	267741.11	0	2019-05-05
2593	006B	0419593011	2019-04-01	267741.11	0	2019-05-05
2594	101	0419594305	2019-04-01	30518.91	0	2019-05-02
2594	102	1118594306	2018-11-01	2274.67	1231.46	2018-12-10
2594	102	1218594306	2018-12-01	4380.59	0	2019-01-17
2594	102	0119594306	2019-01-01	10987.17	0	2019-02-07
2594	102	0219594306	2019-02-01	14251.57	0	2019-03-01
2594	102	0319594306	2019-03-01	21564.19	0	2019-04-11
2594	102	0419594306	2019-04-01	31290.36	0	2019-05-02
2594	103	0419594307	2019-04-01	30518.91	0	2019-05-02
2594	104	0119594308	2019-01-01	11005.64	0.25	2019-02-07
2594	104	0219594308	2019-02-01	14270.04	0	2019-03-01
2594	104	0319594308	2019-03-01	21483.06	0	2019-04-11
2594	104	0419594308	2019-04-01	31209.24	0	2019-05-02
2594	202	0419594310	2019-04-01	30518.91	0	2019-05-02
2594	203	0419594311	2019-04-01	30518.91	0	2019-05-02
2594	204	0219594312	2019-02-01	14006.86	0	2019-03-01
2594	204	0319594312	2019-03-01	21319.48	0	2019-04-11
2594	204	0419594312	2019-04-01	31045.65	0	2019-05-02
2594	301	0319594313	2019-03-01	21171.42	0	2019-04-11
2594	301	0419594313	2019-04-01	30835.55	0	2019-05-02
2594	302	0419594314	2019-04-01	30518.91	0	2019-05-02
2594	303	0219594315	2019-02-01	14289.07	0.01	2019-03-01
2594	303	0319594315	2019-03-01	21319.48	0	2019-04-11
2594	303	0419594315	2019-04-01	31045.65	0	2019-05-02
2594	304	0419594316	2019-04-01	30518.91	0	2019-05-02
2594	401	0319594317	2019-03-01	21109.38	0	2019-04-11
2594	401	0419594317	2019-04-01	30835.55	0	2019-05-02
2594	402	0219594318	2019-02-01	14006.86	0	2019-03-01
2594	402	0319594318	2019-03-01	21319.48	0	2019-04-11
2594	402	0419594318	2019-04-01	31045.65	0	2019-05-02
2594	403	0219594319	2019-02-01	14006.86	0	2019-03-01
2594	403	0319594319	2019-03-01	21319.48	0	2019-04-11
2594	403	0419594319	2019-04-01	31045.65	0	2019-05-02
2594	404	0319594320	2019-03-01	21109.38	0	2019-04-11
2594	404	0419594320	2019-04-01	30835.55	0	2019-05-02
2594	501	1118594321	2018-11-01	2274.67	0	2018-12-10
2594	501	1218594321	2018-12-01	4399.07	0	2019-01-17
2594	501	0119594321	2019-01-01	11005.64	0	2019-02-07
2594	501	0219594321	2019-02-01	14270.04	0	2019-03-01
2594	501	0319594321	2019-03-01	21582.66	0	2019-04-11
2594	501	0419594321	2019-04-01	31308.83	0	2019-05-02
2594	502	0319594322	2019-03-01	21109.38	0.03	2019-04-11
2594	502	0419594322	2019-04-01	30835.55	0	2019-05-02
2594	503	0319594323	2019-03-01	21109.38	0	2019-04-11
2594	503	0419594323	2019-04-01	30835.55	0	2019-05-02
2594	504	0419594324	2019-04-01	30518.91	0	2019-05-02
2594	601	1118594325	2018-11-01	2274.67	0	2018-12-10
2594	601	1218594325	2018-12-01	4399.07	0	2019-01-17
2594	601	0119594325	2019-01-01	11005.64	0	2019-02-07
2594	601	0219594325	2019-02-01	14270.04	0	2019-03-01
2594	601	0319594325	2019-03-01	21582.66	0	2019-04-11
2594	601	0419594325	2019-04-01	31308.83	0	2019-05-02
2594	602	0219594326	2019-02-01	14170.45	0	2019-03-01
2594	602	0319594326	2019-03-01	21319.48	0	2019-04-11
2594	602	0419594326	2019-04-01	31045.65	0	2019-05-02
2594	603	0319594327	2019-03-01	21109.38	0.79	2019-04-11
2594	603	0419594327	2019-04-01	30835.53	0	2019-05-02
2594	604	0419594328	2019-04-01	30518.91	0	2019-05-02
2594	702	1118594330	2018-11-01	2293.69	0	2018-12-10
2594	702	1218594330	2018-12-01	4399.06	0	2019-01-17
2594	702	0119594330	2019-01-01	11005.64	0	2019-02-07
2594	702	0219594330	2019-02-01	14270.04	0	2019-03-01
2594	702	0319594330	2019-03-01	21582.66	0	2019-04-11
2594	702	0419594330	2019-04-01	31308.83	0	2019-05-02
2594	703	0419594331	2019-04-01	30518.91	0	2019-05-02
2594	704	0319594332	2019-03-01	21109.38	0.14	2019-04-11
2594	704	0419594332	2019-04-01	30835.54	0	2019-05-02
2594	801	0419594333	2019-04-01	30518.91	0	2019-05-02
2594	802	0319594334	2019-03-01	21109.38	0	2019-04-11
2594	802	0419594334	2019-04-01	30835.55	0	2019-05-02
2594	803	0419594335	2019-04-01	30518.91	0	2019-05-02
2594	804	0419594336	2019-04-01	30835.55	0	2019-05-02
2594	901	0419594337	2019-04-01	30518.91	0	2019-05-02
2594	902	0319594338	2019-03-01	21109.38	993.14	2019-04-11
2594	902	0419594338	2019-04-01	30820.65	0	2019-05-02
2594	903	1018594339	2018-10-01	1268.54	0	2018-11-28
2594	903	1118594339	2018-11-01	2293.69	0	2018-12-10
2594	903	1218594339	2018-12-01	4418.09	0	2019-01-17
2594	903	0119594339	2019-01-01	11024.67	0	2019-02-07
2594	903	0219594339	2019-02-01	14289.07	0	2019-03-01
2594	903	0319594339	2019-03-01	21601.69	0	2019-04-11
2594	903	0419594339	2019-04-01	31327.86	0	2019-05-02
2594	904	0419594340	2019-04-01	30518.91	0	2019-05-02
2594	1001	0419594341	2019-04-01	30518.91	0	2019-05-02
2594	1002	0319594342	2019-03-01	21109.38	0.14	2019-04-11
2594	1002	0419594342	2019-04-01	30835.54	0	2019-05-02
2594	1003	0419594343	2019-04-01	30518.91	0	2019-05-02
2594	1004	0419594344	2019-04-01	30518.91	0	2019-05-02
2594	PP01	0319594345	2019-03-01	22025.19	0.66	2019-04-11
2594	PP01	0419594345	2019-04-01	32173.29	0	2019-05-02
2594	PP02	0419594346	2019-04-01	31842.93	0	2019-05-02
2594	NJ01	0419594347	2019-04-01	61138.72	0	2019-05-02
2595	001C	0219595001	2019-02-01	37577.24	1.08	2019-03-13
2595	001C	0319595001	2019-03-01	51013.28	0	2019-04-13
2595	002C	0319595002	2019-03-01	51013.28	0	2019-04-13
2595	002D	0319595003	2019-03-01	42286.41	0	2019-04-13
2595	003B	0219595005	2019-02-01	31148.88	0	2019-03-13
2595	003B	0319595005	2019-03-01	42286.41	0	2019-04-13
2595	004A	0319595008	2019-03-01	51013.28	0	2019-04-13
2595	004D	0219595011	2019-02-01	31148.88	31148.48	2019-03-13
2595	005C	0319595014	2019-03-01	51013.28	51013.2	2019-04-13
2595	005D	0319595015	2019-03-01	42286.41	3851.12	2019-04-13
2595	007A	0319595020	2019-03-01	51013.28	0	2019-04-13
2595	007C	0219595022	2019-02-01	37577.24	0	2019-03-13
2595	007C	0319595022	2019-03-01	51013.28	0	2019-04-13
2595	007D	0319595023	2019-03-01	42286.41	0	2019-04-13
2595	008D	0319595027	2019-03-01	42286.41	0	2019-04-13
2595	009A	0319595028	2019-03-01	51013.28	0	2019-04-13
2595	09PHC	0319595032	2019-03-01	79758.02	0	2019-04-13
2595	10PHA	0219595033	2019-02-01	56998.87	120.2	2019-03-13
2595	10PHA	0319595033	2019-03-01	77379.3	0	2019-04-13
2596	0001	0319596001	2019-03-01	88300.96	0	2019-03-25
2596	0001	0419596001	2019-04-01	104426.88	0	2019-04-09
2596	0002	0319596002	2019-03-01	88300.96	0	2019-03-25
2596	0002	0419596002	2019-04-01	104426.88	0	2019-04-09
2596	0003	0319596003	2019-03-01	85337.34	0	2019-03-25
2596	0003	0419596003	2019-04-01	100922.04	0	2019-04-09
2596	0004	0319596004	2019-03-01	85337.34	0	2019-03-25
2596	0004	0419596004	2019-04-01	100922.04	0	2019-04-09
2596	0005	0319596005	2019-03-01	89744.78	0	2019-03-25
2596	0005	0419596005	2019-04-01	106134.38	0	2019-04-09
2596	0006	0319596006	2019-03-01	77738.29	0	2019-03-25
2596	0006	0419596006	2019-04-01	91935.22	0	2019-04-09
2596	0007	0319596007	2019-03-01	77738.29	0	2019-03-25
2596	0007	0419596007	2019-04-01	91935.22	0	2019-04-09
2596	0008	0319596008	2019-03-01	75078.61	0	2019-03-25
2596	0008	0419596008	2019-04-01	88789.82	0	2019-04-09
2596	0009	0319596009	2019-03-01	92328.47	0	2019-03-25
2596	0009	0419596009	2019-04-01	109189.91	0	2019-04-09
2597	011B		2019-02-01	12334.81	0	2019-04-11
2597	011B	0319597001	2019-03-01	13400.7	0	2019-04-12
2597	012B	0319597002	2019-03-01	13487.59	0	2019-04-12
2597	024B	0319597005	2019-03-01	11776.2	0	2019-04-12
2597	034B	0319597008	2019-03-01	11498.14	11248.73	2019-04-12
2597	041B		2019-02-01	13102.66	0	2019-04-11
2597	041B	0319597009	2019-03-01	14234.88	0	2019-04-12
2597	042B		2019-02-01	11891.34	0	2019-04-11
2597	042B	0319597010	2019-03-01	13678.72	0	2019-04-12
2597	044B	0319597011	2019-03-01	11620.17	0.69	2019-04-12
2597	061B	0319597016	2019-03-01	13522.73	0	2019-04-12
2597	062B		2019-02-01	12447.16	0	2019-04-11
2597	062B	0319597017	2019-03-01	13522.73	0	2019-04-12
2597	063B	0319597018	2019-03-01	13678.72	0	2019-04-12
2597	083B		2019-01-01	10512.29	0	2019-04-11
2597	083B		2019-02-01	12177.74	0	2019-04-11
2597	083B	0319597026	2019-03-01	13230.02	0	2019-04-12
2597	091B		2018-11-01	1991.34	0	2019-04-11
2597	091B		2018-12-01	2890.55	0	2019-04-11
2597	091B		2019-01-01	11385.26	0	2019-04-11
2597	091B		2019-02-01	16965.46	0	2019-04-11
2597	091B	0319597028	2019-03-01	14577.36	0	2019-04-12
2597	092B	0319597029	2019-03-01	13522.73	0	2019-04-12
2597	093B	0319597030	2019-03-01	12951.95	0	2019-04-12
2597	102B	0319597033	2019-03-01	13522.73	0	2019-04-12
2597	103B		2019-02-01	11501.27	0	2019-04-11
2597	103B	0319597034	2019-03-01	13230.02	0	2019-04-12
2597	111B		2019-02-01	12447.16	0	2019-04-11
2597	111B	0319597036	2019-03-01	13522.73	0	2019-04-12
2597	131B	0319597044	2019-03-01	13522.73	0	2019-04-12
2597	132B		2019-02-01	12447.16	12447	2019-04-11
2597	133B	0319597046	2019-03-01	13230.02	0	2019-04-12
2597	142B	0319597049	2019-03-01	13522.73	0	2019-04-12
2597	143B	0319597050	2019-03-01	13230.02	0	2019-04-12
2597	151B	0319597052	2019-03-01	13522.73	0	2019-04-12
2597	153B		2019-02-01	13100.65	0	2019-04-11
2597	153B	0319597054	2019-03-01	13786.17	0	2019-04-12
2597	154B	0319597055	2019-03-01	13522.73	0	2019-04-12
2597	ESTA		2019-02-01	4.58	0	2019-04-12
2597	ESTA	0319597056	2019-03-01	9873.32	0	2019-04-12
2597	021A	0319597058	2019-03-01	13678.72	90.09	2019-04-12
2597	023A	0319597059	2019-03-01	11776.2	61.15	2019-04-12
2597	041A	0319597064	2019-03-01	13678.72	0.62	2019-04-12
2597	043A		2018-12-01	2115.36	0	2019-04-11
2597	043A		2019-01-01	8437.74	0	2019-04-11
2597	043A		2019-02-01	10091.11	0	2019-04-11
2597	043A	0319597065	2019-03-01	14078.88	0	2019-04-12
2597	044A		2018-12-01	2804.54	0	2019-04-11
2597	044A		2019-01-01	11315.54	0	2019-04-11
2597	044A		2019-02-01	13341.51	0	2019-04-11
2597	044A	0319597066	2019-03-01	14078.88	0	2019-04-12
2597	051A	0319597067	2019-03-01	14078.88	0	2019-04-12
2597	052A	0319597068	2019-03-01	13244.64	0	2019-04-12
2597	063A	0319597073	2019-03-01	13244.64	13000	2019-04-12
2597	071A	0319597075	2019-03-01	13815.41	0	2019-04-12
2597	073A		2019-01-01	10961.19	0	2019-04-11
2597	073A		2019-02-01	12447.16	0	2019-04-11
2597	073A	0319597077	2019-03-01	13522.73	0	2019-04-12
2597	081A	0319597079	2019-03-01	13259.3	0	2019-04-12
2597	083A		2019-02-01	12649.26	0	2019-04-11
2597	083A	0319597081	2019-03-01	12966.61	0	2019-04-12
2597	084A	0319597082	2019-03-01	13537.36	39.66	2019-04-12
2597	091A		2019-02-01	12460.63	0	2019-04-11
2597	091A	0319597083	2019-03-01	13537.36	0	2019-04-12
2597	092A	0319597084	2019-03-01	13259.3	0	2019-04-12
2597	093A		2018-11-01	1995.14	0	2019-04-11
2597	093A		2018-12-01	2582.98	0	2019-04-11
2597	093A		2019-01-01	10437.66	0	2019-04-11
2597	093A		2019-02-01	15953	0	2019-04-11
2597	093A	0319597085	2019-03-01	13431.14	0	2019-04-12
2597	094A		2019-01-01	10740.19	0	2019-04-11
2597	094A		2019-02-01	12204.68	0	2019-04-11
2597	094A	0319597086	2019-03-01	13259.3	0	2019-04-12
2597	102A	0319597088	2019-03-01	13259.3	0	2019-04-12
2597	104A	0319597090	2019-03-01	19437.36	0	2019-04-12
2597	111A		2019-02-01	12836.69	0	2019-04-11
2597	111A	0319597091	2019-03-01	19437.36	0	2019-04-12
